preference_model,pricing_model,n_items,gamma,delta,K,alpha,lambda_,seed,T,utility_gap_M_minus_m,purchase_gap_M_minus_m,revenue_gap_M_minus_m,recommended_value_gap_M_minus_m,best_recommended_value_gap_M_minus_m,overall_minority_item_exposure,minority_population_share,random_minority_item_share,exposure_representation_gap,exposure_random_gap,total_revenue,avg_revenue_per_user,overall_purchase_rate,minority_item_purchase_share,avg_shown_price,avg_oracle_price_all_items,avg_final_mle_price_all_items,avg_abs_mle_oracle_price_error_all_items,avg_abs_mle_oracle_price_error_minority_items,avg_abs_mle_oracle_price_error_majority_items,avg_oracle_r_star_minority_items,avg_oracle_r_star_majority_items,avg_mle_exposures_minority_items,avg_mle_exposures_majority_items,n_minority_preferred_items
zipfian,mle,50,0.3,0.95,5,0.9,0.25,0,300,0.3221762363917462,0.5213068181818181,0.42627734375000004,-0.013988882697257288,0.35026447264426097,0.16666666666666666,0.09999999999999998,0.19999999999999998,-0.06666666666666668,0.033333333333333326,139.27700000000004,0.4642566666666668,0.6266666666666667,0.016666666666666666,1.5570946666666667,0.25623999999999997,1.7789,1.5352199999999998,1.1557999999999997,1.6300750000000002,0.06283405220701195,0.09049623481161133,25.0,31.25,10.0
zipfian,mle,50,0.3,0.99,1,0.9,0.1,0,300,0.30225778026771755,0.5398652442448062,0.42494834362717576,0.49541280582334474,0.49541280582334474,0.10333333333333333,0.09999999999999998,0.19999999999999998,-0.003333333333333355,0.09666666666666665,123.38199999999998,0.41127333333333327,0.57,0.013333333333333334,0.9248766666666666,0.25623999999999997,1.4710000000000003,1.24744,0.7598,1.36935,0.06283405220701195,0.09049623481161133,3.1,6.725,10.0
zipfian,mle,50,0.3,0.99,1,0.9,0.25,0,300,0.2891266865056252,0.5216170690623245,0.4114264458169568,0.4714605706428822,0.4714605706428822,0.08333333333333333,0.09999999999999998,0.19999999999999998,0.01666666666666665,0.11666666666666665,119.67699999999998,0.39892333333333324,0.5533333333333333,0.013333333333333334,0.9267566666666665,0.25623999999999997,1.43584,1.21228,0.7598,1.3254000000000001,0.06283405220701195,0.09049623481161133,2.5,6.875,10.0
zipfian,mle,50,0.3,0.99,3,0.9,0.1,0,300,0.17785083909099192,0.5223016683690842,0.6656629213483146,0.10287051279242848,0.5351787604806861,0.1622222222222222,0.09999999999999998,0.19999999999999998,-0.062222222222222234,0.03777777777777777,189.03199999999998,0.6301066666666666,0.6466666666666666,0.006666666666666667,1.4568355555555554,0.25623999999999997,1.6833600000000002,1.4548,1.0301,1.5609750000000002,0.06283405220701195,0.09049623481161133,14.6,18.85,10.0
zipfian,mle,50,0.3,0.99,3,0.9,0.25,0,300,0.17785083909099192,0.5223016683690842,0.6656629213483146,0.10291049252311496,0.5351787604806861,0.1611111111111111,0.09999999999999998,0.19999999999999998,-0.061111111111111116,0.03888888888888889,189.03199999999998,0.6301066666666666,0.6466666666666666,0.006666666666666667,1.4568377777777777,0.25623999999999997,1.62052,1.3970000000000002,1.0427000000000002,1.485575,0.06283405220701195,0.09049623481161133,14.5,18.875,10.0
zipfian,mle,50,0.3,0.99,5,0.9,0.1,0,300,0.3108315429843581,0.5265369305616984,0.5144940291906237,0.00613112233487717,0.38673031426492177,0.172,0.09999999999999998,0.19999999999999998,-0.07200000000000001,0.027999999999999997,141.72600000000003,0.4724200000000001,0.6433333333333333,0.01,1.5511073333333334,0.25623999999999997,1.7952199999999998,1.55154,1.4384,1.579825,0.06283405220701195,0.09049623481161133,25.8,31.05,10.0
zipfian,mle,50,0.3,0.99,5,0.9,0.25,0,300,0.3296679822986572,0.5528527200353825,0.5330541795665635,0.007864656228648126,0.39364591021263096,0.17266666666666666,0.09999999999999998,0.19999999999999998,-0.07266666666666668,0.02733333333333332,146.66300000000004,0.4888766666666668,0.6666666666666666,0.01,1.5522386666666668,0.25623999999999997,1.7737600000000002,1.53008,1.1744999999999999,1.6189750000000003,0.06283405220701195,0.09049623481161133,25.9,31.025,10.0
zipfian,mle,50,0.7,0.95,1,0.9,0.1,0,300,0.23093738600931285,0.34755755193711396,0.2631021897810219,0.27757306874521676,0.27757306874521676,0.07666666666666666,0.09999999999999998,0.19999999999999998,0.023333333333333317,0.12333333333333332,127.58999999999997,0.4252999999999999,0.5866666666666667,0.01,0.9313600000000001,0.17204,1.4408800000000002,1.2763600000000002,1.0425,1.334825,0.04197064639802613,0.07843577521514918,2.3,6.925,10.0
zipfian,mle,50,0.7,0.95,1,0.9,0.25,0,300,0.22145592728371674,0.3293093767546323,0.24958029197080295,0.2577900783183192,0.2577900783183192,0.08333333333333333,0.09999999999999998,0.19999999999999998,0.01666666666666665,0.11666666666666665,123.88499999999998,0.41294999999999993,0.57,0.01,0.9366000000000001,0.17204,1.45594,1.29142,1.0236,1.358375,0.04197064639802613,0.07843577521514918,2.5,6.875,10.0
zipfian,mle,50,0.7,0.95,3,0.9,0.1,0,300,0.1674879588285502,0.02653693056169837,0.045458204334365315,0.007454768751224028,0.14361911235922442,0.1611111111111111,0.09999999999999998,0.19999999999999998,-0.061111111111111116,0.03888888888888889,135.286,0.4509533333333333,0.7,0.0033333333333333335,1.3759877777777778,0.17204,1.7248600000000003,1.56286,1.6018000000000001,1.553125,0.04197064639802613,0.07843577521514918,14.5,18.875,10.0
zipfian,mle,50,0.7,0.95,3,0.9,0.25,0,300,0.20728779052027135,0.13462272553760024,0.127395088433643,0.02865180760537056,0.2171847781064118,0.1611111111111111,0.09999999999999998,0.19999999999999998,-0.061111111111111116,0.03888888888888889,129.862,0.43287333333333333,0.6733333333333333,0.0033333333333333335,1.3937844444444443,0.17204,1.6783000000000001,1.5163000000000002,1.3503999999999998,1.5577750000000001,0.04197064639802613,0.07843577521514918,14.5,18.875,10.0
zipfian,mle,50,0.7,0.95,5,0.9,0.1,0,300,0.16756007107079068,0.31689517912428133,0.32818199911543566,0.00045489693792039043,0.21396436820967302,0.17666666666666664,0.09999999999999998,0.19999999999999998,-0.07666666666666666,0.023333333333333345,147.36700000000002,0.4912233333333334,0.6633333333333333,0.01,1.5540813333333332,0.17204,1.77376,1.60672,1.6142999999999996,1.6048249999999995,0.04197064639802613,0.07843577521514918,26.5,30.875,10.0
zipfian,mle,50,0.7,0.95,5,0.9,0.25,0,300,0.16892226769130506,0.2556818181818182,0.2532887073863636,-0.013059693144026552,0.1680150447130585,0.16866666666666666,0.09999999999999998,0.19999999999999998,-0.06866666666666668,0.031333333333333324,144.15100000000004,0.48050333333333345,0.65,0.013333333333333334,1.5536159999999999,0.17204,1.74622,1.57918,1.4509999999999998,1.611225,0.04197064639802613,0.07843577521514918,25.3,31.175,10.0
zipfian,mle,50,0.7,0.99,1,0.9,0.1,0,300,0.23093738600931285,0.34755755193711396,0.2631021897810219,0.2791973375291494,0.2791973375291494,0.09666666666666666,0.09999999999999998,0.19999999999999998,0.003333333333333313,0.10333333333333332,127.58999999999997,0.4252999999999999,0.5866666666666667,0.01,0.9227833333333333,0.17204,1.4672399999999999,1.3027199999999999,1.0236,1.3725,0.04197064639802613,0.07843577521514918,2.9,6.775,10.0
zipfian,mle,50,0.7,0.99,1,0.9,0.25,0,300,0.22145592728371674,0.3293093767546323,0.24958029197080295,0.25931010966660756,0.25931010966660756,0.08333333333333333,0.09999999999999998,0.19999999999999998,0.01666666666666665,0.11666666666666665,123.88499999999998,0.41294999999999993,0.57,0.01,0.9273833333333332,0.17204,1.4521800000000002,1.2876599999999998,1.0236,1.3536750000000002,0.04197064639802613,0.07843577521514918,2.5,6.875,10.0
zipfian,mle,50,0.7,0.99,3,0.9,0.1,0,300,0.23281436860831986,0.13210759278175,0.11856656452162073,0.04784784069778236,0.2308024775169254,0.16,0.09999999999999998,0.19999999999999998,-0.060000000000000026,0.03999999999999998,133.93,0.44643333333333335,0.6933333333333334,0.0033333333333333335,1.385338888888889,0.17204,1.6745800000000002,1.51258,1.3252000000000002,1.559425,0.04197064639802613,0.07843577521514918,14.4,18.9,10.0
zipfian,mle,50,0.7,0.99,3,0.9,0.25,0,300,0.2397823635144269,0.13423180592991912,0.11702641509433964,0.04738723767370712,0.22929302018774234,0.1622222222222222,0.09999999999999998,0.19999999999999998,-0.062222222222222234,0.03777777777777777,133.25199999999998,0.44417333333333325,0.69,0.0033333333333333335,1.38562,0.17204,1.6469200000000004,1.4849199999999998,1.4509,1.4934249999999998,0.04197064639802613,0.07843577521514918,14.6,18.85,10.0
zipfian,mle,50,0.7,0.99,5,0.9,0.1,0,300,0.18151931341328914,0.3927238805970149,0.3960988805970149,0.010583375923834126,0.25139673281464747,0.17666666666666664,0.09999999999999998,0.19999999999999998,-0.07666666666666666,0.023333333333333345,147.36700000000002,0.4912233333333334,0.6633333333333333,0.01,1.5511906666666668,0.17204,1.8793000000000004,1.71226,1.3943,1.79175,0.04197064639802613,0.07843577521514918,26.5,30.875,10.0
zipfian,mle,50,0.7,0.99,5,0.9,0.25,0,300,0.17534273477156845,0.29876160990712075,0.3136026094648386,0.006650035543757926,0.22245606073745094,0.174,0.09999999999999998,0.19999999999999998,-0.07400000000000001,0.025999999999999995,150.58300000000003,0.5019433333333334,0.6766666666666666,0.01,1.5511066666666669,0.17204,1.77008,1.6030400000000002,1.5515999999999999,1.6159000000000003,0.04197064639802613,0.07843577521514918,26.1,30.975,10.0
